genres,title,tags,id,developer,Añio,price
['Action'],Left 4 Dead,"['Zombies', 'Co-op', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Online Co-Op', 'Team-Based', 'First-Person', 'Horror', 'Survival', 'Post-apocalyptic', 'Singleplayer', 'Atmospheric', 'Adventure', 'Tactical', 'Competitive', 'Moddable', 'Female Protagonist', 'Replay Value']",500,Valve,2008,19.99
['Action'],Call of Duty: World at War,"['Zombies', 'World War II', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Moddable', 'Co-op', 'First-Person', 'Singleplayer', 'War', 'Online Co-Op', 'Gore', 'Historical', 'Survival', 'Classic', 'Tanks', 'Great Soundtrack', 'Adventure', 'Horror']",10090,Treyarch,2008,19.99
"['Strategy', 'Casual']",Bejeweled Twist,"['Casual', 'Strategy', 'Match 3', 'Puzzle']",3560,"PopCap Games, Inc.",2008,4.99
['Strategy'],Mosby's Confederacy,"['Strategy', 'Historical']",17180,"Tilted Mill Entertainment, Inc.",2008,9.99
"['Action', 'Adventure']",Tomb Raider: Underworld,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Lara Croft', 'Puzzle', 'Platformer', 'Singleplayer', 'Action-Adventure', 'Shooter', 'Exploration', 'Third-Person Shooter', 'Parkour', 'Atmospheric', '3D Vision']",8140,Crystal Dynamics,2008,8.99
"['Action', 'Adventure']",Prince of Persia: The Two Thrones™,"['Action', 'Adventure', 'Platformer', 'Third Person', 'Parkour', 'Singleplayer', 'Hack and Slash', 'Fantasy', 'Time Travel', 'Time Manipulation', 'Story Rich', 'Stealth', 'Classic', 'Atmospheric', 'Great Soundtrack']",13530,Ubisoft Montreal,2005,9.99
"['Action', 'Adventure']",Prince of Persia: Warrior Within™,"['Action', 'Adventure', 'Parkour', 'Third Person', 'Great Soundtrack', 'Singleplayer', 'Platformer', 'Atmospheric', 'Time Travel', 'Classic', 'Hack and Slash', 'Time Manipulation', 'Gore', 'Fantasy', 'Story Rich', 'Open World', 'Dark']",13500,Ubisoft,2004,9.99
"['Action', 'Adventure']",Prince of Persia®: The Sands of Time,"['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",13600,Kudosoft,2003,9.99
"['Casual', 'Strategy']",Crazy Machines,"['Casual', 'Strategy', 'Puzzle', 'Physics']",18420,Fakt Software,2005,9.99
"['Action', 'Adventure']",Prince of Persia®,"['Action', 'Adventure', 'Platformer', 'Parkour', 'Third Person', 'Singleplayer', 'Exploration', 'Fantasy', 'Atmospheric', 'Story Rich', 'Open World', 'Great Soundtrack', 'Relaxing', 'Hack and Slash']",19980,Ubisoft Montreal,2008,9.99
"['Casual', 'Strategy']",Crazy Machines 1.5,"['Casual', 'Strategy', 'Puzzle', 'Physics']",18430,Fakt Software,2005,9.99
"['Casual', 'Strategy']",Crazy Machines 2: Back to the Shop Add-On,"['Casual', 'Strategy']",18440,Fakt Software,2008,4.99
['Indie'],Aquaria,"['Metroidvania', 'Indie', 'Female Protagonist', 'Exploration', 'Great Soundtrack', 'Adventure', 'Underwater', '2D', 'Singleplayer', 'Action', 'Fantasy', 'Atmospheric', 'Platformer', 'Open World', 'Side Scroller', 'Philisophical', 'Story Rich', 'Puzzle', 'Action-Adventure', ""Shoot 'Em Up""]",24420,"Bit Blot, LLC",2007,9.99
"['Action', 'Racing']",Need for Speed Undercover,"['Racing', 'Open World', 'Multiplayer', 'Action', 'Arcade', 'Driving', 'Singleplayer', 'Story Rich', 'Simulation', 'Great Soundtrack', 'Free to Play']",17430,EA Black Box,2008,9.99
"['Action', 'Casual', 'Indie']",Penguins Arena: Sedna's World,"['Action', 'Casual', 'Indie', 'Multiplayer', 'FPS', 'Great Soundtrack', 'Shooter', 'Family Friendly', 'First-Person', 'Memes']",11280,Frogames,2008,5.99
['Adventure'],Strong Bad's Cool Game for Attractive People: Season 1,"['Adventure', 'Point & Click', 'Comedy', 'Funny', 'Parody', 'Surreal', 'Episodic', 'Singleplayer']",8340,Telltale Games,2008,19.99
['Casual'],Luxor: Quest for the Afterlife,['Casual'],16040,MumboJumbo,2008,9.99
"['Action', 'RPG']",Mass Effect,"['RPG', 'Sci-fi', 'Story Rich', 'Action', 'Third-Person Shooter', 'Singleplayer', 'Space', 'Great Soundtrack', 'Third Person', 'Choices Matter', 'Female Protagonist', 'Shooter', 'Adventure', 'Real-Time with Pause', 'Open World', 'Character Customization', 'Atmospheric', 'Romance', 'Action RPG', 'Dark Fantasy']",17460,BioWare,2008,19.99
['Simulation'],SPORE™ Creepy &amp; Cute Parts Pack,"['Simulation', 'Adventure', 'Open World', 'Singleplayer', 'Funny', 'God Game', 'Strategy', 'Sandbox', 'Cute', 'Aliens', 'Sci-fi', 'Character Customization', 'Multiplayer']",17440,Maxis™,2008,19.99
['Simulation'],SPORE™,"['Simulation', 'Sandbox', 'Open World', 'Space', 'Exploration', 'Adventure', 'God Game', 'Singleplayer', 'Aliens', 'Strategy', 'Sci-fi', 'Funny', 'Science', 'Family Friendly', 'Action', 'RPG', 'Multiplayer', 'Casual', 'Comedy', 'RTS']",17390,Maxis™,2008,19.99
['Simulation'],Class 365 Network South East Add-on Livery,['Simulation'],256570,Dovetail Games,2009,4.99
['Simulation'],UK Mineral Wagon Pack,['Simulation'],256534,RailSimulator.com,2009,4.99
['Simulation'],UK Coal Wagon Pack,['Simulation'],256533,RailSimulator.com,2009,4.99
['Simulation'],Construction Scenery Pack,['Simulation'],256520,RailSimulator.com,2009,4.99
['Simulation'],BN Wagon Pack 01,['Simulation'],256523,RailSimulator.com,2009,4.99
"['Simulation', 'Strategy']",Imperium Romanum Gold Edition,"['Strategy', 'Simulation', 'City Builder', 'Rome', 'Singleplayer']",23400,Haemimont Games,2008,9.99
['Action'],INSURGENCY: Modern Infantry Combat,"['Action', 'FPS', 'Shooter', 'Free to Play', 'Mod', 'Multiplayer', 'Realistic', 'Tactical', 'First-Person', 'Simulation', 'War', 'Military']",17700,Insurgency Development Team,2007,0.0
"['Strategy', 'Action', 'Indie']",Project Aftermath,"['RTS', 'Strategy']",21400,Games Faction,2008,5.99
['Indie'],D.I.P.R.I.P. Warm Up,"['Free to Play', 'Mod', 'Multiplayer', 'Action', 'Racing']",17530,EXOR Studios,2008,0.0
['Casual'],Telltale Texas Hold ‘Em,"['Casual', 'Card Game']",8330,Telltale Games,2005,2.99
"['Action', 'Free to Play', 'Indie']",Zombie Panic! Source,"['Free to Play', 'Zombies', 'Action', 'Multiplayer', 'Survival', 'Indie', 'Horror', 'Mod', 'FPS', 'Co-op', 'First-Person', 'Shooter', 'Online Co-Op', 'Adventure', 'Team-Based', 'Massively Multiplayer', 'Survival Horror', 'Atmospheric', 'Dark', 'RPG']",17500,Zombie Panic Team,2007,0.0
"['Casual', 'Strategy']",Crazy Machines 2,"['Casual', 'Strategy', 'Puzzle', 'Physics', 'Singleplayer']",18400,Fakt Software,2008,9.99
"['Simulation', 'Strategy']",Pacific Storm,"['Simulation', 'Strategy', 'World War II']",11250,"Buka Entertainment,Lesta Studio",2006,7.99
['Racing'],RACE 07: Andy Priaulx Crowne Plaza Raceway (Free DLC),"['Racing', 'Simulation']",8650,SimBin,2008,39.99
"['Action', 'Adventure']",Insecticide Part 1,"['Adventure', 'Action', 'Female Protagonist', 'Detective', 'Platformer', 'Indie', 'Third-Person Shooter', 'Singleplayer', 'Third Person', 'Point & Click', 'Shooter']",16710,Crackpot Entertainment,2008,1.99
['Adventure'],Jack Keane,"['Adventure', 'Point & Click', 'Comedy']",12340,Deck13,2008,9.99
"['Action', 'RPG']",Sacred Gold,"['RPG', 'Action', 'Hack and Slash', 'Open World', 'Fantasy', 'Classic', 'Action RPG', 'Singleplayer', 'Isometric', 'Co-op', 'Adventure', 'Multiplayer', 'Atmospheric', 'Story Rich', 'Female Protagonist']",12320,Ascaron Entertainment ltd.,2006,9.99
"['Strategy', 'Simulation']",Children of the Nile: Enhanced Edition,"['City Builder', 'Historical', 'Management', 'Simulation', 'Strategy', 'Sandbox', 'Resource Management']",17100,"Tilted Mill Entertainment, Inc.",2008,7.99
['Action'],Tom Clancy's Ghost Recon® Desert Siege™,"['Action', 'FPS', 'Tactical', 'Shooter', 'Strategy']",13620,Red Storm Entertainment,2002,4.99
['Action'],Tom Clancy's Ghost Recon®,"['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",15300,Red Storm Entertainment,2001,9.99
"['Indie', 'Casual']",Planet Busters,"['Indie', 'Casual']",15800,Slam,2008,9.99
"['Indie', 'Casual']",The Wonderful End of the World,"['Indie', 'Casual', 'Action', 'Singleplayer', 'Short', 'Funny', 'Cute', 'Puzzle']",15500,"Dejobaan Games, LLC",2008,9.99
['RPG'],Silverfall: Earth Awakening,"['RPG', 'Hack and Slash', 'Action RPG', 'Action', 'Fantasy']",4470,Monte Cristo,2008,9.99
['Strategy'],The Settlers®: Heritage of Kings,"['Strategy', 'City Builder', 'Medieval', 'RTS']",15310,Ubisoft Blue Byte Studio,2005,9.99
['Casual'],Discovery! A Seek and Find Adventure,"['Casual', 'Hidden Object']",16000,MumboJumbo,2008,9.99
"['Action', 'Free to Play', 'Strategy']",Empires Mod,"['Free to Play', 'Action', 'Strategy', 'FPS', 'Multiplayer', 'RTS', 'Mod', 'First-Person']",17740,Empires,2008,0.0
"['Action', 'Adventure']",Assassin's Creed™: Director's Cut Edition,"['Action', 'Adventure', 'Parkour', 'Stealth', 'Open World', 'Third Person', 'Historical', 'Medieval', 'Singleplayer', 'Assassin', 'Conspiracy', 'Atmospheric', 'Action-Adventure', 'Story Rich', 'Great Soundtrack', 'Sandbox', 'Controller', 'Sci-fi', 'Classic', 'RPG']",15100,Ubisoft Montreal,2008,19.99
['Action'],Tom Clancy's Rainbow Six® Vegas 2,"['Action', 'Tactical', 'FPS', 'Co-op', 'Online Co-Op', 'Multiplayer', 'Singleplayer', 'Shooter', 'First-Person', 'Character Customization', 'Team-Based', 'Strategy', 'Stealth', 'Third Person', 'Classic', 'Difficult', 'Adventure', 'Third-Person Shooter', 'Atmospheric']",15120,Ubisoft Montreal,2008,9.99
['Racing'],Trackmania United Forever Star Edition,"['Racing', 'Multiplayer', 'Level Editor', 'Singleplayer', 'Time Attack', 'Arcade', 'Competitive', 'Free to Play']",7200,Nadeo,2008,29.99
['Casual'],LUMINES™,"['Casual', 'Puzzle', 'Music']",11900,Q Entertainment Inc.,2008,9.99
['Action'],Portal,"['Puzzle', 'First-Person', 'Singleplayer', 'Sci-fi', 'Comedy', 'Female Protagonist', 'Action', 'Funny', 'Platformer', 'Story Rich', 'FPS', 'Physics', 'Short', 'Classic', 'Science', 'Adventure', 'Atmospheric', 'Dark Humor', 'Great Soundtrack', 'Strategy']",400,Valve,2007,9.99
"['Casual', 'Simulation']",Fish Tycoon,"['Casual', 'Simulation', 'Management']",16130,Last Day of Work,2005,9.99
"['Casual', 'Simulation']",Virtual Villagers: A New Home,"['Casual', 'Simulation']",16100,Last Day of Work,2006,9.99
"['Casual', 'Simulation']",Plant Tycoon,"['Casual', 'Simulation', 'Management']",16120,Last Day of Work,2007,9.99
['Action'],Cold Fear™,"['Horror', 'Action', 'Survival Horror', 'Zombies', 'Third-Person Shooter', 'Third Person']",15270,Darkworks,2005,9.99
"['Casual', 'Simulation']",Virtual Villagers: The Lost Children,"['Casual', 'Simulation']",16110,Last Day of Work,2007,9.99
['Action'],Tom Clancy's Rainbow Six Lockdown™,"['Action', 'FPS', 'Tactical', 'Shooter', 'Multiplayer']",15000,Red Storm Entertainment,2006,9.99
['Strategy'],Heroes of Might &amp; Magic V,"['Strategy', 'Turn-Based Strategy', 'Fantasy', 'Tactical', 'Turn-Based', 'RPG', 'Multiplayer', 'Classic', 'Story Rich', 'Singleplayer']",15170,Nival,2006,9.99
['Action'],Brothers in Arms: Road to Hill 30™,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Singleplayer', 'Historical', 'Multiplayer', 'Shooter', 'Strategy', 'Story Rich', 'War', 'Atmospheric']",15190,Gearbox Software,2005,9.99
"['Action', 'Adventure']",Beyond Good and Evil™,"['Adventure', 'Female Protagonist', 'Action', 'Third Person', 'Cult Classic', 'Stealth', 'Classic', 'Singleplayer', 'Sci-fi', 'Action-Adventure', 'Great Soundtrack', 'Story Rich', 'Open World', 'Platformer', 'Dystopian', 'Exploration', 'Atmospheric']",15130,Ubisoft,2003,9.99
['Adventure'],Sam &amp; Max 203: Night of the Raving Dead,['Adventure'],8280,Telltale Games,2008,19.99
['Adventure'],Sam &amp; Max 205: What&amp;#146;s New Beelzebub?,['Adventure'],8300,Telltale Games,2008,19.99
['Adventure'],Sam &amp; Max 202: Moai Better Blues,['Adventure'],8270,Telltale Games,2008,19.99
['Adventure'],Sam &amp; Max 201: Ice Station Santa,['Adventure'],8260,Telltale Games,2007,19.99
['Adventure'],Sam &amp; Max: Season Two,['Adventure'],901663,Telltale Games,2008,19.99
['Adventure'],Sam &amp; Max 204: Chariots of the Dogs,['Adventure'],8290,Telltale Games,2008,19.99
"['Adventure', 'RPG']","Precipice of Darkness, Episode One","['RPG', 'Adventure', 'Comedy', 'Funny', 'Singleplayer', 'Turn-Based']",18000,Hothead Games,2008,7.99
"['Casual', 'Indie', 'Racing']",Gumboy Tournament,"['Indie', 'Casual', 'Racing', 'Multiplayer', 'Platformer']",11230,"CINEMAX, s.r.o.",2008,2.99
"['Casual', 'Indie']",Chaos Theory,"['Indie', 'Casual', 'Puzzle']",16500,blurredVision,2008,2.99
"['Indie', 'Racing', 'Sports']",Trials 2: Second Edition,"['Racing', 'Indie', 'Sports']",16600,Redlynx,2008,9.99
['Action'],Darkstar One,"['Action', 'Space', 'Sci-fi', 'Space Sim', 'Simulation', 'RPG', 'Open World', 'Exploration']",12330,Ascaron Entertainment ltd.,2006,9.99
['Action'],Shadowgrounds Survivor,"['Action', 'Sci-fi', 'Isometric', 'Shooter', 'Top-Down Shooter', 'Co-op', 'Local Co-Op', 'Top-Down', 'Singleplayer', 'Aliens']",11200,Frozenbyte,2007,9.99
['Action'],Frontlines™: Fuel of War™,"['Action', 'FPS', 'Shooter', 'Singleplayer', 'Multiplayer', 'Co-op', 'Military', 'Open World', 'First-Person']",9460,Kaos Studios,2008,19.99
['Action'],The Club™,"['Action', 'Third-Person Shooter']",10460,Bizarre Creations,2008,14.99
['Strategy'],"Warhammer® 40,000: Dawn of War® - Soulstorm","['Warhammer 40K', 'Strategy', 'RTS', 'Base Building', 'Sci-fi', 'Real-Time', 'Multiplayer', 'Singleplayer', 'Games Workshop', 'Futuristic', 'Classic', 'Action', 'Atmospheric', 'Great Soundtrack', 'Adventure']",9450,Relic Entertainment,2008,12.99
"['Adventure', 'Casual']",Safecracker: The Ultimate Puzzle Adventure,"['Puzzle', 'Adventure', 'Casual', 'Point & Click', 'First-Person']",3260,Kheops Studio,2006,4.99
['Racing'],RACE 07,"['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Sports', 'Singleplayer']",8600,SimBin,2007,3.99
['Casual'],Peggle Extreme,"['Casual', 'Puzzle', 'Free to Play', 'Action']",3483,"PopCap Games, Inc.",2007,
"['Indie', 'Simulation', 'Strategy']",Nexus - The Jupiter Incident,"['Strategy', 'Space', 'Sci-fi', 'Simulation', 'RTS', 'Indie', 'Singleplayer', 'Atmospheric', 'Multiplayer', 'Tactical', 'Classic', 'Moddable', 'Cult Classic', 'Real Time Tactics']",6420,"Mithis Games,THQ Nordic",2004,9.99
"['Action', 'Strategy']",Full Spectrum Warrior: Ten Hammers,"['Strategy', 'Action', 'Military']",4530,Pandemic Studios,2006,9.99
"['Action', 'Indie', 'Strategy']",ThreadSpace: Hyperbol,"['Action', 'Strategy', 'Indie', 'Space']",2720,Iocaine Studios,2007,9.99
"['Action', 'Strategy']",Full Spectrum Warrior,"['Action', 'Strategy', 'Military', 'Tactical']",4520,Pandemic Studios,2004,9.99
['Strategy'],Civilization IV: Beyond the Sword,"['Strategy', 'Turn-Based Strategy', '4X', 'Turn-Based', 'Singleplayer', 'Historical', 'Multiplayer', 'Moddable', 'Grand Strategy']",8800,Firaxis Games,2007,9.99
"['Action', 'Strategy']",Company of Heroes - Legacy Edition,"['Strategy', 'World War II', 'RTS', 'Multiplayer', 'Action', 'Military', 'Tactical', 'Singleplayer', 'War', 'Base Building', 'Historical', 'Tanks', 'Moddable', 'Co-op', 'Simulation', 'Classic', 'Violent', 'Team-Based', 'Adventure', 'Real-Time with Pause']",4560,Relic Entertainment,2006,19.99
['Indie'],Gish,"['Indie', 'Platformer', 'Physics', 'Puzzle', 'Local Multiplayer', '2D', 'Local Co-Op', 'Puzzle-Platformer', 'Singleplayer']",9500,Cryptic Sea,2004,9.99
['Action'],DOOM 3,"['Horror', 'FPS', 'Action', 'Sci-fi', 'Dark', 'First-Person', 'Classic', 'Shooter', 'Singleplayer', 'Demons', 'Atmospheric', 'Gore', 'Zombies', 'Survival Horror', 'Mars', 'Futuristic', 'Moddable', 'Multiplayer', 'Co-op', 'Adventure']",9050,id Software,2004,4.99
['Action'],Quake III Arena,"['FPS', 'Action', 'Classic', 'Arena Shooter', 'Multiplayer', 'Competitive', 'Shooter', ""1990's"", 'First-Person', 'Gore', 'Difficult', 'Fast-Paced', 'Moddable', 'Sci-fi', 'Singleplayer', 'e-sports', 'Atmospheric']",2200,id Software,1999,14.99
['Action'],QUAKE II,"['FPS', 'Action', 'Classic', 'Sci-fi', 'Shooter', 'Great Soundtrack', ""1990's"", 'Singleplayer', 'Multiplayer', 'Gore', 'First-Person', 'Moddable', 'Fast-Paced', 'Retro', 'Co-op', 'Atmospheric', 'Arena Shooter', 'Horror', 'Aliens']",2320,id Software,1997,4.99
['Action'],DOOM 3 Resurrection of Evil,"['Action', 'FPS', 'Horror', 'Sci-fi', 'Dark', 'Atmospheric', 'Survival Horror', 'Shooter', 'Zombies', 'First-Person', 'Singleplayer']",9070,id Software,2005,2.99
['Action'],QUAKE II Mission Pack: Ground Zero,"['Action', 'FPS', 'Shooter', 'Classic']",2340,Rogue Entertainment,1998,2.99
['Action'],QUAKE II Mission Pack: The Reckoning,"['Action', 'FPS', 'Classic', 'Shooter']",2330,Xatrix Entertainment,1998,2.99
['Action'],Commander Keen,"['Platformer', 'Classic', 'Action', '2D', 'Retro', ""1990's"", 'Sci-fi', 'Singleplayer', 'Family Friendly']",9180,id Software,1990,4.99
['Action'],HeXen: Deathkings of the Dark Citadel,"['Action', 'Classic', 'FPS', 'Shooter', 'Fantasy']",2370,Raven Software,1996,4.99
['Action'],QUAKE III: Team Arena,"['Action', 'FPS', 'Competitive', 'Shooter', 'Multiplayer', 'Classic', 'Fast-Paced', 'Arena Shooter']",2350,id Software,2000,14.99
['Action'],HeXen: Beyond Heretic,"['Action', 'FPS', 'Classic', 'Fantasy', 'Dark Fantasy', 'Retro', 'Class-Based', ""1990's"", 'Singleplayer', 'Shooter', 'RPG']",2360,Raven Software,1995,4.99
"['Action', 'Free to Play']",Team Fortress 2,"['Free to Play', 'Multiplayer', 'FPS', 'Action', 'Shooter', 'Class-Based', 'Team-Based', 'Funny', 'First-Person', 'Trading', 'Cartoony', 'Competitive', 'Online Co-Op', 'Co-op', 'Robots', 'Comedy', 'Tactical', 'Crafting', 'Cartoon', 'Moddable']",440,Valve,2007,0.0
['Action'],Half-Life 2: Episode Two,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'First-Person', 'Story Rich', 'Classic', 'Adventure', 'Aliens', 'Atmospheric', 'Zombies', 'Great Soundtrack', 'Silent Protagonist', 'Dystopian', 'Post-apocalyptic', 'Puzzle', 'Episodic', 'Horror', 'Multiplayer']",420,Valve,2007,7.99
['Casual'],Mystery P.I.™ - The Lottery Ticket,"['Casual', 'Hidden Object']",3500,SpinTop Games,2007,4.99
['Action'],Painkiller Overdose,"['Action', 'FPS', 'Shooter', 'Horror', 'Multiplayer', 'Singleplayer', 'Gore', 'First-Person']",3270,Mindware Studios,2007,4.99
['Action'],Alpha Prime,"['Action', 'FPS', 'Sci-fi', 'Shooter', 'First-Person', 'Singleplayer', 'Difficult', 'Space']",2590,Black Element,2007,4.99
['RPG'],Loki,"['RPG', 'Hack and Slash', 'Action']",7260,Cyanide Studios,2007,9.99
['Action'],Call of Juarez™,"['Western', 'Action', 'FPS', 'Shooter', 'Adventure', 'Singleplayer', 'First-Person', 'Atmospheric', 'Multiplayer', 'Stealth', 'Story Rich', 'Classic', 'Great Soundtrack']",3020,Techland,2007,9.99
['Strategy'],Medieval II: Total War™ Kingdoms,"['Strategy', 'Medieval', 'Historical', 'Grand Strategy', 'Singleplayer', 'Multiplayer', 'Moddable', 'Turn-Based', 'Turn-Based Strategy', 'RTS', 'War']",4780,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2007,11.99
['Action'],Call of Duty® 4: Modern Warfare®,"['FPS', 'Action', 'Multiplayer', 'Shooter', 'First-Person', 'Classic', 'Singleplayer', 'Military', 'War', 'PvP', 'Linear', 'Great Soundtrack', 'Modern', 'Story Rich', 'Co-op', 'Atmospheric', 'Moddable', 'Competitive', 'Controller', 'Zombies']",7940,"Infinity Ward,Aspyr (Mac)",2007,19.99
['Casual'],Amazing Adventures The Lost Tomb™,"['Casual', 'Hidden Object']",3510,SpinTop Games,2007,4.99
['Action'],Kane and Lynch: Dead Men™,"['Action', 'Third-Person Shooter', 'Crime', 'Shooter', 'Local Co-Op', 'Third Person', 'Co-op', 'Story Rich', 'Atmospheric', 'Violent', 'Heist', 'Singleplayer', 'Multiplayer', 'Split Screen', 'Controller']",8080,IO Interactive,2007,6.99
['Action'],HeXen II,"['Action', 'FPS', 'Classic', 'Fantasy', 'Gothic', 'First-Person', 'Dark Fantasy', 'Shooter', 'Singleplayer', 'Retro', ""1990's"", 'RPG']",9060,Raven Software,1998,4.99
['Action'],Heretic: Shadow of the Serpent Riders,"['Action', 'Classic', 'FPS', 'Fantasy', 'Shooter', 'Dark Fantasy', 'Retro', ""1990's"", 'First-Person', 'Singleplayer']",2390,Raven Software,2007,4.99
"['Action', 'Adventure']","Sam &amp; Max 103: The Mole, the Mob and the Meatball","['Adventure', 'Action', 'Point & Click']",8220,Telltale Games,2007,19.99
"['Action', 'Adventure']",Sam &amp; Max 105: Reality 2.0,"['Adventure', 'Action']",8240,Telltale Games,2007,19.99
"['Action', 'Adventure']",Sam &amp; Max 104: Abe Lincoln Must Die!,"['Adventure', 'Action', 'Point & Click', 'Free to Play', 'Comedy']",8230,Telltale Games,2007,19.99
"['Action', 'Adventure']",Sam &amp; Max 106: Bright Side of the Moon,"['Adventure', 'Action']",8250,Telltale Games,2007,19.99
['Casual'],Geometry Wars: Retro Evolved,"['Arcade', 'Twin Stick Shooter', 'Casual', 'Retro', 'Bullet Hell', 'Singleplayer', '2D', ""Shoot 'Em Up"", 'Indie', 'Shooter', 'Classic', 'Arena Shooter', 'Psychedelic', 'Action', 'Great Soundtrack', 'Score Attack']",8400,Bizarre Creations,2007,3.99
['Racing'],RACE: Caterham Expansion,"['Racing', 'Simulation']",4290,SimBin,2007,4.99
['Action'],Commandos 3: Destination Berlin,"['Strategy', 'Action', 'Tactical', 'Stealth', 'World War II', 'RTS', 'Military', 'Co-op', 'Real Time Tactics']",6840,Pyro Studios,2003,4.99
['Action'],Just Cause,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",6880,Avalanche Studios,2006,6.99
['Action'],Hitman: Codename 47,"['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",6900,Io-Interactive A/S,2000,6.99
['Casual'],Venice Deluxe,['Casual'],3490,"Retro64, Inc.",2007,4.99
['Action'],Hitman 2: Silent Assassin,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",6850,Io-Interactive A/S,2002,6.99
['Action'],Battlestations: Midway,"['Action', 'World War II', 'Naval', 'Strategy', 'Multiplayer', 'Flight', 'Simulation', 'War', 'Singleplayer']",6870,Eidos Interactive,2007,6.99
['Action'],Commandos: Behind Enemy Lines,"['Strategy', 'Action', 'Stealth', 'Tactical', 'World War II', 'RTS', 'Classic', 'Difficult', 'Isometric', 'Military', 'Co-op', 'Real Time Tactics', ""1990's""]",6800,Pyro Studios,1998,4.99
['Action'],Commandos: Beyond the Call of Duty,"['Action', 'Strategy', 'World War II', 'Tactical', 'Stealth', 'RTS', 'Classic', 'Military', ""1990's""]",6810,Pyro Studios,1999,4.99
['Action'],Commandos 2: Men of Courage,"['Strategy', 'Tactical', 'Stealth', 'Action', 'World War II', 'Classic', 'Co-op', 'RTS', 'Isometric', 'Military', 'Real Time Tactics', 'Difficult', 'Multiplayer']",6830,Pyro Studios,2002,4.99
['Action'],Hitman: Blood Money,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Great Soundtrack', 'Third-Person Shooter', 'Puzzle', 'Cult Classic', 'Sandbox', 'Shooter', 'Replay Value', 'Atmospheric', 'Crime', 'Difficult', 'First-Person', 'Strategy', 'Dark', 'Simulation']",6860,Io-Interactive A/S,2006,8.99
['Action'],Vampire: The Masquerade - Bloodlines,"['RPG', 'Vampire', 'Cult Classic', 'Singleplayer', 'Action', 'Supernatural', 'Horror', 'Dark', 'Classic', 'Atmospheric', 'Action RPG', 'Story Rich', 'Great Soundtrack', 'Female Protagonist', 'First-Person', 'Gothic', 'Stealth', 'Third Person', 'Adventure', 'FPS']",2600,Troika Games,2004,19.99
"['Action', 'RPG']",S.T.A.L.K.E.R.: Shadow of Chernobyl,"['Atmospheric', 'Post-apocalyptic', 'Open World', 'FPS', 'Survival', 'Action', 'RPG', 'Survival Horror', 'Shooter', 'Horror', 'Classic', 'First-Person', 'Based On A Novel', 'Singleplayer', 'Moddable', 'Adventure', 'Sci-fi', 'Inventory Management', 'Difficult', 'Sandbox']",4500,GSC Game World,2007,19.99
"['Action', 'Strategy']",Joint Task Force,"['Strategy', 'Action', 'RTS']",6400,Most Wanted Entertainment,2006,9.99
['Action'],Thief: Deadly Shadows,"['Stealth', 'Atmospheric', 'Action', 'Steampunk', 'First-Person', 'Classic', 'Dark', 'Third Person', 'Story Rich', 'Fantasy', 'Horror', 'Singleplayer', 'Adventure', 'Dark Fantasy', 'Medieval', 'Open World']",6980,Ion Storm,2004,8.99
['Action'],Deus Ex: Game of the Year Edition,"['Cyberpunk', 'RPG', 'Stealth', 'Classic', 'FPS', 'Sci-fi', 'Action', 'Cult Classic', 'Singleplayer', 'Dystopian', 'Inventory Management', 'Story Rich', 'Great Soundtrack', 'First-Person', 'Moddable', 'Atmospheric', 'Conspiracy', 'Shooter', 'Action RPG', 'Adventure']",6910,Ion Storm,2000,6.99
['Action'],Deus Ex: Invisible War,"['Cyberpunk', 'Action', 'FPS', 'Sci-fi', 'RPG', 'Stealth', 'Singleplayer', 'Transhumanism', 'Female Protagonist', 'First-Person', 'Dystopian', 'Shooter', 'Story Rich', 'Atmospheric', 'Illuminati', 'Classic', 'Action RPG', 'Conspiracy']",6920,Ion Storm,2004,6.99
