genres,title,tags,id,developer,Añio,price
"['Action', 'Casual', 'Indie', 'Simulation', 'Early Access']",LifeBase,"['Early Access', 'Indie', 'Casual', 'Action', 'Simulation']",590600,Patryk Szuberla,2017,12.99
"['Casual', 'Indie', 'Simulation']",Con Amore,"['Indie', 'Casual', 'Simulation', 'Visual Novel', 'Female Protagonist']",486230,Team Taju,2015,7.99
['Adventure'],Willful,"['Adventure', 'Platformer', 'Indie', 'Action']",664060,Luke Vincent,2017,3.99
['Casual'],Puzzle Showdown 4K,['Casual'],631220,Kingdom Games,2017,9.99
"['Action', 'Indie']",Arson and Plunder: Unleashed,"['Indie', 'Action', ""Beat 'em up"", 'Local Co-Op']",293600,Chainsaw Syndicate,2015,4.99
"['Action', 'Indie']",BANG BANG BANG!,"['Action', 'Indie', 'Local Multiplayer']",524650,Sophie Houlden,2014,9.99
"['Action', 'Casual', 'Strategy', 'Early Access']",Edge Of Existence,"['Early Access', 'Strategy', 'Action', 'Casual', 'RTS']",704140,RealFire Interactive,2017,14.99
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Military Orders Unit Pack,"['Strategy', 'RPG', 'Simulation']",226668,Paradox Development Studio,2013,1.99
"['Casual', 'Indie', 'Simulation', 'Strategy']",Backgammon,"['Casual', 'Simulation', 'Strategy', 'Indie']",696110,baKno Games,2014,4.99
"['Action', 'Indie', 'Simulation']",DOGOS,"['Action', 'Indie', 'Simulation', ""Shoot 'Em Up""]",507050,OPQAM,2016,11.99
"['Adventure', 'Indie']",Bionic Heart,"['Adventure', 'Visual Novel', 'Indie', 'Anime', 'Cyberpunk', 'Singleplayer', 'Sci-fi', 'Multiple Endings']",314200,Winter Wolves,2009,9.99
"['Action', 'Adventure', 'Indie']",Lost Bros,"['Action', 'Adventure', 'Indie', 'Pixel Graphics']",434390,Wheat Muffin Games,2016,2.99
"['Action', 'Adventure']",Castlevania: Lords of Shadow 2,"['Action', 'Adventure', 'Vampire', 'Hack and Slash', 'Gothic', 'Singleplayer', 'Third Person', 'Fantasy', 'Action RPG', 'Metroidvania', 'Dark', 'Violent', 'RPG', 'Story Rich', 'Horror', 'Gore', 'Atmospheric', 'Great Soundtrack', 'Spectacle fighter', 'Platformer']",239250,MercurySteam,2014,39.99
['Strategy'],Cossacks: European Wars,"['Strategy', 'RTS', 'Historical']",4880,GSC Game World,2001,4.99
['Casual'],Double Clue: Solitaire Stories,['Casual'],631250,Playtinum,2017,6.99
"['Adventure', 'Casual', 'Indie', 'Simulation']",Orbit HD,"['Indie', 'Casual', 'Simulation', 'Adventure', 'Space', 'Physics']",356380,Brainchild,2015,0.99
"['Action', 'Indie', 'RPG', 'Early Access']",Heroes of Dark Dungeon,"['Early Access', 'Action', 'Indie', 'RPG']",568670,Solomakha Taras,2017,5.99
['Simulation'],Hand Simulator,"['Simulation', 'Memes', 'Difficult', 'Multiplayer', 'VR', 'Funny', 'First-Person', 'Comedy', 'Psychological Horror', 'Intentionally Awkward Controls', 'Atmospheric', 'FPS', 'World War II']",657200,HFM Games,2017,1.99
"['Action', 'Indie', 'RPG']",Dungeons Are Random,"['RPG', 'Indie', 'Action', 'Rogue-like']",431330,PIXELBUG,2016,1.99
['Action'],Marvel vs. Capcom: Infinite - Captain Marvel Warbird Costume,['Action'],721106,Capcom,2017,3.99
"['Action', 'Casual', 'Indie']",Masky,"['Casual', 'Action', 'Indie']",554800,Digital Melody,2016,0.99
['Strategy'],Warlock - Master of the Arcane,"['Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', '4X', 'Magic', 'Multiplayer', 'Singleplayer', 'Hex Grid', 'RPG']",203630,Ino-Co Plus,2012,24.99
['Casual'],OneScreen Solar Sails,['Casual'],645940,Anti-Ded GameDev,2017,1.99
"['Action', 'Casual', 'Simulation', 'Sports', 'Strategy']",RUTM 2017 - Season 2017/18 Update,"['Strategy', 'Action', 'Casual', 'Simulation', 'Sports']",723800,Alternative Software Ltd,2017,8.99
"['Casual', 'Indie']",Prelogate,"['Indie', 'Casual', 'Puzzle', 'Programming']",332830,blamedrop,2014,3.99
['Action'],Alien: Isolation - Corporate Lockdown,"['Action', 'Horror', 'Survival Horror']",282512,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2014,7.99
"['Casual', 'Indie', 'Strategy']",Goblins Keep Coming - Tower Defense,"['Strategy', 'Indie', 'Casual', 'Tower Defense']",739850,Los Exaltados,2017,1.99
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - Suzuki LT450R ATV,"['Simulation', 'Racing', 'Sports']",430315,"Rainbow Studios,THQ Nordic",2016,2.99
"['RPG', 'Strategy']",Endless Legend™ - Tempest,"['Strategy', 'RPG', '4X']",521220,AMPLITUDE Studios,2016,12.99
"['RPG', 'Indie', 'Casual']",Dangerous High School Girls in Trouble!™,"['Indie', 'RPG', 'Casual', 'Female Protagonist', 'Board Game', 'Singleplayer']",27400,Mousechief,2008,19.99
"['Free to Play', 'Indie', 'Strategy']",Heroes of Civilizations,"['Free to Play', 'Strategy', 'Indie', 'Card Game', 'Level Editor']",676490,Initiative Games,2017,0.0
['Indie'],Crazy Sapper 3D,"['Indie', 'Casual', 'Puzzle']",529420,Aratog LLC,2016,4.99
['Indie'],Radium 2 | Ra²,"['Indie', 'Minimalist', 'Physics', 'Action', 'Arcade', 'Puzzle', 'Difficult', 'Singleplayer', 'Local Multiplayer', 'Surreal', 'Controller', 'Soundtrack', 'Great Soundtrack']",562460,Lukas Jaeckel,2017,4.99
"['Simulation', 'Strategy']",Twilight Struggle,"['Board Game', 'Strategy', 'Simulation', 'Cold War']",406290,"Playdek, Inc.",2016,14.99
"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",Black Desert Online - Explorer's Package,"['Massively Multiplayer', 'RPG', 'Action', 'Adventure', 'Violent', 'Strategy', 'Simulation']",624371,Pearl Abyss,2016,40.0
['Adventure'],"Runaway, The Dream of The Turtle","['Adventure', 'Point & Click', 'Mystery']",7220,Pendulo Studios,2007,9.99
['Adventure'],Hakuoki Kyoto Winds: Winds Treasure Box / 風ノ章　宝箱DLC / 風之章寶箱,"['Adventure', 'Violent']",663580,"Idea Factory,Design Factory",2017,2.99
"['Adventure', 'Indie']",Adele: Following the Signs,"['Adventure', 'Indie', 'Platformer', 'Zombies']",457980,Unosquare,2016,9.99
"['Adventure', 'RPG']",Legend of Hand,"['Adventure', 'RPG', 'Indie', 'Point & Click', 'Exploration', 'Atmospheric']",595560,Cloak and Dagger Games,2017,6.99
"['RPG', 'Strategy']",Lost Dimension: Forced Vote Bundle,"['Strategy', 'RPG']",650243,FURYU Corporation,2017,0.99
"['Casual', 'Simulation']",My Pet Hotel,"['Casual', 'Simulation', 'Family Friendly']",276380,Independent Arts Software,2014,9.99
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Quinton (Character for Occult preRaise),"['Adventure', 'Strategy', 'Casual', 'Indie', 'RPG']",741313,Arcane Raise,2017,2.99
"['Casual', 'Indie']",Invisibox,"['Indie', 'Casual', 'Puzzle', 'Difficult', 'Singleplayer', 'Minimalist', 'Mouse only', 'Modern', '2D']",620940,Retrific,2017,0.99
"['Action', 'Indie']",Overruled!,"['Action', 'Indie', 'Multiplayer', 'Local Multiplayer']",297740,Dlala Studios,2015,12.99
"['Simulation', 'Strategy']",Stronghold Legends: Steam Edition,"['Strategy', 'Simulation', 'City Builder', 'Multiplayer', 'Base Building', 'Medieval', 'Economy', 'Resource Management', 'Singleplayer', 'Historical', 'RTS', 'Fantasy']",40980,FireFly Studios,2009,14.99
"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",Elite Dangerous: Pilot Starter Pack,"['Simulation', 'Strategy', 'Action', 'RPG', 'Massively Multiplayer', 'Adventure']",441730,Frontier Developments,2016,7.99
"['Adventure', 'Casual', 'Indie']",Proteus,"['Exploration', 'Walking Simulator', 'Relaxing', 'Indie', 'Casual', 'Procedural Generation', 'Experimental', 'First-Person', 'Adventure', 'Atmospheric', 'Singleplayer', 'Great Soundtrack', 'Pixel Graphics', 'Open World', 'Cute', 'Sandbox', 'Short', 'Music', 'Surreal', 'Colorful']",219680,Ed Key and David Kanaga,2013,9.99
"['Action', 'Indie', 'RPG', 'Strategy']",Templar Battleforce,"['Strategy', 'Indie', 'RPG', 'Turn-Based Strategy', 'Turn-Based', 'Turn-Based Tactics', 'Tactical', 'Action', 'Sci-fi', 'Aliens', 'Mechs', 'Turn-Based Combat', 'Singleplayer', 'Perma Death', 'Character Customization', 'Atmospheric', 'Retro', 'Difficult', 'Rogue-like', 'Rogue-lite']",370020,Trese Brothers,2015,9.99
"['Racing', 'Simulation']",Car Mechanic Simulator 2018 - Dodge DLC,"['Simulation', 'Racing']",672271,Red Dot Games,2017,4.99
"['Adventure', 'RPG']",Challenge of the Five Realms: Spellbound in the World of Nhagardia,"['Adventure', 'RPG', 'Classic']",347240,"MicroProse Software, Inc",1992,6.99
['Action'],Red Faction Guerrilla Steam Edition,"['Open World', 'Action', 'Destruction', 'Physics', 'Sci-fi', 'Third Person', 'Mars', 'Third-Person Shooter', 'Multiplayer', 'Singleplayer', 'Sandbox', 'Shooter', 'Adventure', 'Atmospheric', 'Co-op', 'Great Soundtrack', 'Controller', 'FPS', 'Survival', 'Funny']",20500,"Volition,Reactor Zero,THQ Nordic",2009,19.99
"['Action', 'Adventure', 'Indie', 'RPG']",Castle Torgeath: Descent into Darkness,"['Adventure', 'RPG', 'Indie', 'Action', 'Dungeon Crawler', 'First-Person', 'Fantasy', 'Dark Fantasy', 'Action RPG']",431870,Dungeoneering Studios,2016,7.99
"['Action', 'Adventure', 'Indie']",Tommy Tronic,"['Action', 'Adventure', 'Indie']",41660,Oasis Games,2010,9.99
['Action'],Raptor: Call of the Shadows (1994 Classic Edition),"['Action', ""Shoot 'Em Up""]",358360,Cygnus Studios,1994,4.99
['Strategy'],Smash Up: Conquer the bases with your factions,"['Strategy', 'Card Game', 'Board Game']",446540,"Nomad Games,VooFoo Studios",2016,14.99
"['Action', 'Casual', 'Indie']",John Dungeon,"['Action', 'Indie', 'Casual']",766970,Christian Merz,2017,2.99
['Simulation'],Bus Simulator 16,"['Simulation', 'Driving', 'Open World', 'Realistic', 'Multiplayer', 'Management', 'Co-op', 'Singleplayer', 'Online Co-Op', 'Co-op Campaign', 'Physics', 'Adventure', 'Mod', 'First-Person', 'Atmospheric']",324310,stillalive studios,2016,14.99
"['Casual', 'Indie', 'Strategy']",SUPERFIGHT - The Mindcrack Deck,"['Casual', 'Strategy', 'Indie']",474930,Pipeworks Studio,2016,4.99
['Action'],GGXrd System Voice - ELPHELT VALENTINE,['Action'],419938,Arc System Works,2015,0.99
"['Casual', 'Strategy']",Battle Chess: Game of Kings™,"['Strategy', 'Chess', 'Casual', 'Board Game']",200150,"Olde Sküül,Sculptured Software",2015,29.99
"['Action', 'Indie', 'Early Access']",Jump Tanks,"['Early Access', 'Indie', 'Action', 'Multiplayer', 'Arena Shooter', ""Shoot 'Em Up"", 'Third Person', 'Shooter', 'Third-Person Shooter']",296810,Mechanical Butterfly Studios,2016,9.98
['Action'],C2H6O,['Action'],714350,ILLUMICORP,2017,1.99
"['Adventure', 'RPG']",STAR WARS™ - Knights of the Old Republic™,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Party-Based RPG', 'Adventure', 'Real-Time with Pause', 'Third Person', 'Action', 'Choices Matter', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Space', 'Moddable', 'Great Soundtrack', 'Female Protagonist']",32370,"BioWare,Aspyr (Mac)",2003,9.99
"['Adventure', 'Indie']",Hue Official Soundtrack,"['Adventure', 'Indie']",517450,Fiddlesticks Games,2016,6.99
['Action'],Shadow Warrior (Classic),"['Action', 'FPS', 'Classic']",358400,3D Realms (Apogee Software),1997,9.99
['Simulation'],Yu-Gi-Oh! Waking the Dragons: Joey’s Journey,['Simulation'],523508,Other Ocean Interactive,2016,4.99
['Strategy'],Master of Orion 3,"['Strategy', 'Space', 'Sci-fi', '4X', 'Turn-Based']",410990,Quicksilver Software,2003,9.99
"['Casual', 'Strategy']",Grave Mania: Undead Fever,"['Strategy', 'Casual']",465970,Anino Games,2016,6.99
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Atulos Online,"['Massively Multiplayer', 'Free to Play', 'Adventure', 'RPG']",449470,Parallaxian Pty Ltd,2016,0.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Ghost of a Tale,"['Early Access', 'Adventure', 'Stealth', 'Indie', 'RPG', 'Atmospheric', 'Action', 'Singleplayer', 'Cute', 'Funny', 'Narration', 'Fantasy']",417290,SeithCG,2016,19.99
['Simulation'],栄冠は君に レジェンドパック,['Simulation'],338100,ARTDINK,2015,34.99
['Action'],Zombeer,"['Action', 'Zombies', 'Dark Humor', 'Mature', 'Nudity', 'FPS', 'Comedy']",262190,"Moonbite Games,PadaOne Games",2015,4.99
"['Adventure', 'RPG']",Wizardry 6: Bane of the Cosmic Forge,"['RPG', 'Adventure', 'First-Person', 'Turn-Based Combat', 'Dungeon Crawler', 'Party-Based RPG', 'Classic', 'Grid-Based Movement', 'Fantasy', 'Turn-Based', 'CRPG']",245410,Sir-Tech,2013,4.99
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League®  - The Fate of the Furious™ Ice Charger,"['Action', 'Racing', 'Indie', 'Sports']",457192,"Psyonix, Inc.",2017,1.99
['Adventure'],The Book of Unwritten Tales 2,"['Adventure', 'Point & Click', 'Comedy', 'Fantasy', 'Singleplayer', 'Story Rich', 'Funny', 'Kickstarter', 'Atmospheric', 'Great Soundtrack']",279940,KING Art,2015,29.99
"['Indie', 'Simulation']",Sentris,"['Indie', 'Simulation', 'Rhythm', 'Puzzle', 'Experimental', 'Music']",303530,Timbre Interactive,2015,14.99
"['Action', 'Adventure']",Far Cry 3 - Blood Dragon,"['FPS', '1980s', 'Comedy', 'Open World', 'Action', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Adventure', 'Sci-fi', 'Cyberpunk', 'Stealth', 'Retro', 'Funny', 'First-Person', 'Dragons', 'Atmospheric', 'Futuristic', 'Parody', 'Post-apocalyptic']",233270,Ubisoft Montreal,2013,14.99
"['Casual', 'Simulation', 'Sports']",3D Arcade Fishing,"['Casual', 'Simulation', 'Sports']",534910,bumblebee,2016,9.99
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",Spriter: Basic Platformer Pack,"['Design & Illustration', 'Utilities', 'Animation & Modeling']",333771,BrashMonkey,2015,24.99
"['Casual', 'Strategy']",Crazy Machines,"['Casual', 'Strategy', 'Puzzle', 'Physics']",18420,Fakt Software,2005,9.99
"['Indie', 'Strategy']",War on Folvos,"['Strategy', 'Indie', 'Turn-Based Strategy', 'Turn-Based']",317380,Lonely Troops,2006,3.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Neon Space,"['Indie', 'Casual', 'Action', 'Strategy', 'Adventure', 'Great Soundtrack']",468490,Just1337 Studio,2016,0.99
"['Casual', 'Simulation']",Rocksmith - The Police - Message In A Bottle,"['Casual', 'Simulation']",206132,Ubisoft - San Francisco,2012,2.99
"['Action', 'Free to Play', 'Indie']",Pink Heaven,"['Free to Play', 'Indie', 'Action', 'Pixel Graphics', 'Platformer', '2D', 'Female Protagonist', 'Cute', 'Singleplayer', 'Shooter', 'Controller', 'Great Soundtrack', 'Fantasy', 'Atmospheric', 'Short', 'Side Scroller', 'Classic', 'Arcade', 'Story Rich', 'Casual']",409690,Studio Pixel,2015,0.0
"['Action', 'Free to Play']",METAL SLUG DEFENSE - “Morden Army Pack” Vol.1,"['Action', 'Free to Play']",362520,SNK Playmore,2015,4.99
['Simulation'],FSX Steam Edition: Robinson R44 Add-On,['Simulation'],602811,Just Flight,2017,16.99
"['Action', 'Adventure', 'RPG']",South Park™: The Stick of Truth™,"['RPG', 'Comedy', 'Adventure', 'Funny', 'Turn-Based', 'Dark Humor', 'Action', 'Singleplayer', 'Mature', '2D', 'Satire', 'Nudity', 'Cartoon', 'Open World', 'Story Rich', 'Fantasy', 'Zombies', 'Turn-Based Strategy', 'JRPG', 'Short']",213670,Obsidian Entertainment,2014,29.99
['Simulation'],Train Simulator: Southeastern Class 465 EMU Add-On,"['Simulation', 'Trains', 'Open World', 'Realistic', 'Atmospheric', 'Family Friendly', 'Sandbox', 'TrackIR', 'Singleplayer', 'Driving', 'Building', 'Casual', 'Co-op', 'Level Editor', 'Flight', 'City Builder', 'Physics', 'Moddable']",222576,Dovetail Games,2013,19.99
"['Action', 'Indie', 'Simulation', 'Early Access']",Hacker Evolution IMMERSION,"['Early Access', 'Indie', 'Simulation', 'Action', 'Hacking']",229560,exosyphen studios,2016,19.99
"['Action', 'Casual', 'Indie']",Tiki Man,"['Action', 'Casual', 'Indie', 'Pixel Graphics', 'Singleplayer']",376920,Anarchy Enterprises,2015,0.99
"['Adventure', 'Indie', 'RPG']",DashBored,"['Indie', 'Adventure', 'RPG', 'Atmospheric', 'Funny', 'RPGMaker', 'Pixel Graphics']",490860,Fading Club,2016,4.99
"['Action', 'Adventure', 'Indie']",The Warrior Of Treasures,"['Action', 'Adventure', 'Indie']",768060,Tero Lunkka,2018,0.99
['Adventure'],Heroes of Loot 2,"['Adventure', 'Loot', 'Pixel Graphics']",439880,Orangepixel,2016,9.99
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Microcosmum: survival of cells - Colors for organisms,"['Indie', 'Casual', 'Simulation', 'Strategy', 'Action', 'RPG', 'Relaxing', 'Survival', 'Puzzle', 'RTS', 'Open World', 'Crafting', 'Tactical', 'Great Soundtrack', 'Arcade', 'Sandbox', 'Exploration', '2D', 'Sci-fi', 'Physics']",437660,Alexander Byzov,2016,0.99
['Casual'],Snake Cubed,['Casual'],360500,noggins,2016,0.99
"['Action', 'Free to Play', 'Indie']",Brawlhalla - All Legends (Current and Future),"['Action', 'Free to Play', 'Indie', '2D Fighter', 'Multiplayer']",387020,Blue Mammoth Games,2015,19.99
"['Action', 'Casual', 'Indie']",222 Hearts,"['Casual', 'Action', 'Indie', 'Singleplayer', 'Arcade', 'Platformer', '2D', 'Side Scroller', 'Anime', 'Experimental', 'Replay Value', 'Retro', 'Pixel Graphics', 'Cute', 'Memes', 'Controller', 'Fast-Paced', 'Puzzle-Platformer', 'Colorful']",729570,REMIMORY,2017,1.99
"['Indie', 'Simulation', 'Strategy']",Ashes of the Singularity: Escalation - Juggernaut DLC,"['Strategy', 'Indie', 'Simulation']",649310,"Stardock Entertainment,Oxide Games",2017,0.0
"['Action', 'Adventure', 'Indie']",Ropelike,"['Indie', 'Action', 'Adventure', 'Platformer']",655140,Atriagames,2017,0.99
"['Adventure', 'Casual', 'Indie']",Sinister City,"['Casual', 'Adventure', 'Hidden Object', 'Indie', 'Point & Click', 'Vampire', 'Puzzle', 'Singleplayer', 'Horror']",326180,Jetdogs Studios,2014,0.99
"['Casual', 'Simulation']",Rocksmith - Blue Oyster Cult - Godzilla,"['Casual', 'Simulation']",206149,Ubisoft – San Francisco,2012,2.99
"['Casual', 'Indie']",NARK THE DRAGON,"['Indie', 'Casual']",763740,Zloy Krot Studio,2018,0.99
['Simulation'],TANE DLC: Shmmns Coil Transporter,['Simulation'],632630,N3V Games,2017,7.99
['Action'],Saints Row: The Third - Gangstas in Space,['Action'],55381,Volition,2012,6.99
['Racing'],NASCAR Heat 2 - December Value Pack,['Racing'],766101,Monster Games,2017,4.99
['Action'],Dead Space,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']",17470,EA Redwood Shores,2008,19.99
"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Offensive,"['Action', 'Adventure', 'Indie', 'Casual']",696550,putilin_industries,2017,0.99
"['Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']",Pro Gamer Manager 2,"['Early Access', 'Simulation', 'Indie', 'Sports', 'Strategy', 'Management', 'Real Time Tactics', 'e-sports', 'Top-Down']",656530,Millenway,2017,19.99
"['Adventure', 'Indie']",Disillusions Manga Horror,"['Indie', 'Adventure', 'Horror', 'Anime', 'Comedy', 'Psychological Horror']",343270,StephenAllen,2013,0.99
"['Action', 'Simulation']","Damage Inc P-61 ""Mauler"" Black Widow","['Action', 'Simulation']",215432,Trickstar Games,2012,2.99
['Racing'],F1 Race Stars - China Track,['Racing'],220813,Codemasters Birmingham,2013,4.99
['Action'],Ori and the Blind Forest (Original Soundtrack),"['Action', 'Great Soundtrack']",465980,Moon Studios GmbH,2016,9.99
"['Indie', 'Sports']",Canadian Football 2017,"['Indie', 'Sports', 'Football']",664650,Canuck Play Inc.,2017,15.99
"['Action', 'Indie', 'Massively Multiplayer']",CONTASION 2,"['Massively Multiplayer', 'Indie', 'Action']",428940,Alex Woodcock,2015,6.99
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",S2ENGINE HD - Building Generator,"['Animation & Modeling', 'Design & Illustration', 'Utilities', 'Education', 'Software Training', 'Game Development']",747520,Profenix Studio SRLS,2017,29.99
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Chess Ultra Easter Island chess set,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Sports']",639000,Ripstone,2017,0.0
['Simulation'],Train Simulator: Sherman Hill Route Add-On,['Simulation'],208286,Dovetail Games,2012,19.99
['Action'],Call of Duty®: Ghosts - Drill Instructor VO Pack,['Action'],286635,Infinity Ward,2014,2.99
"['Action', 'Indie']",Bloody Streets,"['Indie', 'Action', 'Top-Down Shooter', 'Zombies', 'Gore', 'Difficult']",336110,Headless Wizard,2015,4.99
['Racing'],Ford Street Racing,['Racing'],306520,Razorworks,2006,4.99
"['Casual', 'Simulation']",Rocksmith - Twisted Sister - We're Not Gonna Take It,"['Casual', 'Simulation']",206164,Ubisoft - San Francisco,2012,2.99
"['Indie', 'RPG', 'Strategy']",Shadowrun 5th Edition Rules pdf,"['Strategy', 'RPG', 'Indie']",377730,Cliffhanger Productions,2015,19.99
"['Action', 'Indie', 'Simulation', 'Strategy']",GoD Factory: Wingmen,"['Space', 'Action', 'Simulation', 'Multiplayer', 'Strategy', 'Indie', 'Sci-fi', 'PvP', 'MOBA', 'VR', 'Adventure', 'Shooter']",262750,Nine Dots Studio,2014,19.99
"['Action', 'Adventure']",Earthworm Jim 3D,"['Adventure', 'Action', 'Platformer', '3D Platformer', 'Classic', 'Singleplayer']",41600,VIS Interactive,1999,19.99
['Action'],Strania - The Stella Machina -,"['Action', ""Shoot 'Em Up"", 'Mechs', 'Anime', 'Great Soundtrack', 'Bullet Hell', 'Arcade']",407380,G.rev Ltd.,2015,14.99
"['Action', 'Adventure']",Sobreviva - Low Poly,"['Action', 'Adventure']",686610,Marafigogames,2017,1.99
['Simulation'],Train Simulator: Norfolk Southern Coal District Route Add-On,['Simulation'],258654,Dovetail Games,2014,19.99
['RPG'],Realms of Arkania 3 - Shadows over Riva Classic,"['RPG', 'Fantasy', 'Classic', 'Turn-Based', 'Adventure', 'Singleplayer', 'Party-Based RPG']",270760,attic Entertainment Software GmbH,2014,3.99
['Action'],Renegade Ops,"['Action', 'Twin Stick Shooter', 'Top-Down', 'Local Co-Op', 'Arcade', 'Co-op', 'Online Co-Op', ""Shoot 'Em Up"", 'Local Multiplayer', 'Split Screen', 'Racing', 'Controller']",99300,Avalanche Studios,2011,15.0
['Utilities'],GlassWire Pro,['Utilities'],384531,SecureMix LLC,2016,99.0
"['Action', 'Adventure', 'Indie', 'RPG']",Soundtrack for Secrets of Grindea,"['Action', 'Adventure', 'RPG', 'Indie']",403220,Pixel Ferrets,2015,4.99
['Simulation'],Train Simulator: BR Castle Class Loco Add-On,['Simulation'],258657,Dovetail Games,2014,19.99
"['Action', 'Casual', 'Indie']",Sponchies,"['Action', 'Indie', 'Casual']",593670,TrerPlay,2017,0.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Continent of the 9th Seal: Starter Pack,"['Action', 'RPG', 'Massively Multiplayer', 'Free to Play']",234690,WEBZEN,2013,19.99
"['Action', 'Adventure', 'RPG']",Sea Dogs: To Each His Own - The Final Lesson,"['RPG', 'Adventure', 'Action', 'Naval', 'Pirates', 'Economy', 'Swordplay', 'Cult Classic', 'Exploration', 'Choices Matter', 'Historical', 'Open World', '6DOF', 'Choose Your Own Adventure', 'Sailing', 'Atmospheric', 'Difficult', 'Crafting', 'Fighting', 'Story Rich']",452520,BlackMark Studio,2016,3.99
"['Casual', 'Indie', 'Strategy']",Fourtex Jugo,"['Casual', 'Strategy', 'Indie', 'Difficult', 'Puzzle']",499560,Salty Dog Digital,2017,9.99
"['RPG', 'Early Access']",CrossCode,"['Early Access', 'Action RPG', 'RPG', 'Pixel Graphics', 'Female Protagonist', '2D', 'Retro', 'Great Soundtrack', 'Indie', 'Singleplayer', 'JRPG', 'Anime', 'Sci-fi', 'Puzzle', 'Adventure', 'Action', 'Action-Adventure', 'Story Rich', 'Cyberpunk', 'Difficult']",368340,Radical Fish Games,2015,19.99
"['Action', 'Casual', 'Indie', 'Sports']",VR Sports - Table Tennis,"['Casual', 'Action', 'Indie', 'Sports', 'VR', 'Simulation']",647371,SAT-BOX,2017,4.99
['Racing'],Challenge Pack 4,['Racing'],561810,Monster Games,2016,0.99
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Stash,"['Massively Multiplayer', 'Adventure', 'RPG', 'Indie', 'Free to Play', 'Multiplayer', 'Crafting', 'Building', 'MMORPG', 'Turn-Based Combat', 'Turn-Based', 'Open World', 'Turn-Based Tactics', 'Strategy', 'Tactical', 'Fantasy', 'Sandbox', 'Hack and Slash', 'Turn-Based Strategy', 'Strategy RPG']",466660,Frogdice,2017,0.0
"['Adventure', 'Casual', 'Indie']",Natural - Beyond Nature -,"['Indie', 'Casual', 'Adventure', 'Anime', 'Visual Novel']",545400,Zeiva Inc,2016,9.99
"['Adventure', 'Indie']",Space Pilgrim Academy,"['Adventure', 'Indie', 'RPGMaker', 'Story Rich', 'Space', 'Sci-fi', 'Family Friendly', 'Female Protagonist', '2D', 'RPG', 'Atmospheric', 'Great Soundtrack', 'Singleplayer', 'Point & Click', 'JRPG']",694370,Pilgrim Adventures,2017,1.99
"['Casual', 'Indie']",猫肉「Cat Meat」,"['Indie', 'Casual', 'Platformer']",464530,"2D Heroes,Ursa Games",2017,0.99
"['Adventure', 'Casual', 'Indie']",Delicious - Emily's New Beginning,"['Adventure', 'Indie', 'Casual']",544710,GameHouse,2016,12.99
"['Action', 'Indie']",Zombie Parking,"['Action', 'Indie']",449090,XPAGAME,2016,0.99
"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",SQUAKE,"['Racing', 'Action', 'Indie', 'Casual', 'Sports']",526920,On5,2017,3.99
['Strategy'],Sid Meier's Civilization IV: Colonization,"['Strategy', 'Turn-Based', 'Turn-Based Strategy', '4X', 'Historical', 'Singleplayer', 'Multiplayer', 'Moddable']",16810,Firaxis Games,2008,19.99
"['Action', 'Casual', 'Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",Qbike: Synthwave Soundtrack,"['Action', 'Massively Multiplayer', 'Casual', 'Simulation', 'Racing', 'Sports']",689890,GexagonVR,2017,0.0
"['Indie', 'Strategy']",Galactic Civilizations III - Precursor Worlds DLC,"['Indie', 'Strategy']",420030,Stardock Entertainment,2015,3.99
